title,url,DIS_price,pre_price
"VISION 39"" GOOGLE ANDROID LED TV (voice control) OFFICIAL WARRYNTEE 4 YEARS",https://www.daraz.com.bd/products/39-led-4-i214181021-s1163250213.html?search=1,"৳ 32,850", 
Jamuna 32 inc led টিভি 32mj09 (অফিশিয়াল jamuna warryntee),https://www.daraz.com.bd/products/32-inc-led-32mj09-i193497100-s1140131318.html?search=1,"৳ 15,900", 
"VISION 43"" 4K LED TV Official Android G3S Galaxy OFFICIAL WARRYNTEE",https://www.daraz.com.bd/products/43-4k-led-g3s-i244998317-s1188745610.html?search=1,"৳ 39,900","৳ 49,900"
SIKO 24 Inch Basic LED TV,https://www.daraz.com.bd/products/siko-24-inch-basic-led-tv-i282198091-s1270948323.html?search=1,"৳ 8,165","৳ 9,500"
Sony Plus 50 ANDROID SMART FULL HD 4K SUPPORTED TV,https://www.daraz.com.bd/products/sony-plus-50-hd-4k-i112960653-s1030042489.html?search=1,"৳ 41,500","৳ 65,000"
32 Inch Inova Android Smart Wifi Hd Led Tv 4k Supported Ram 1 gb Rom 8 gb,https://www.daraz.com.bd/products/32-inova-wifi-hd-led-4k-ram-1-gb-rom-8-gb-i136994588-s1059290894.html?search=1,"৳ 12,899","৳ 22,500"
"itel G431 43"" Smart Android TV, 1 GB Ram 8 GB Rom, Official Android 9.0, Full HD 1080*1920",https://www.daraz.com.bd/products/itel-g431-43-1gb-ram-8gb-rom-90-hd-10801920-i264544393-s1237415448.html?search=1,"৳ 37,499","৳ 14,900"
VISTA 55” 4K UHD ANDROID 11 (Bezel-Less) Voice Command,https://www.daraz.com.bd/products/vista-55-4k-uhd-android-11-bezel-less-voice-command-i251982220-s1197410832.html?search=1,"৳ 84,900","৳ 100,000"
Hip D/GLASS HD LED TV - 24 - Black GLORIOUS,https://www.daraz.com.bd/products/hd-led-24-i169980889-s1104806236.html?search=1,"৳ 8,450","৳ 14,400"
Mango 65 Inch Web OS Smart LED TV,https://www.daraz.com.bd/products/65-led-i183878011-s1128456597.html?search=1,"৳ 76,000","৳ 74,000"
"VISION 24"" LED TV G02 OFFICIAL WARRYNTEE 2 YEARS",https://www.daraz.com.bd/products/24-led-g02-2-i214177363-s1163247277.html?search=1,"৳ 11,990","৳ 16,500"
ViewSonic IFP5550-3 55 inch 4K ViewBoard 55 inch 4K Interactive Display,https://www.daraz.com.bd/products/viewsonic-ifp5550-3-55-inch-4k-viewboard-55-inch-4k-interactive-display-i222034986-s1168607568.html?search=1,"৳ 270,500","৳ 15,000"
SONY Bravia 43X75K Android 4K TV,https://www.daraz.com.bd/products/sony-bravia-43x75k-android-4k-tv-i327153054-s1591327403.html?search=1,"৳ 58,799","৳ 40,900"
Vikan 24 Inch 4K Supported ( Ram 1 gb Rom 8 gb ) Android Smart Television Wi-Fi Hd Led Tv 4k Supported,https://www.daraz.com.bd/products/vikan-244k-ram-1-gb-rom-8-gb-wi-fi-hd-led-4k-i322331056-s1510083185.html?search=1,"৳ 9,890","৳ 18,900"
VERTEX 32'' Inch Smart Wi-Fi Android TV - 2GB RAM- 16GB ROM,https://www.daraz.com.bd/products/vertex-32-wi-fi-2gb-ram-16gb-rom-i314086710-s1409971120.html?search=1,"৳ 12,000","৳ 21,900"
Samsung 32 Inch UA32T4700AR Smart Wifi Tv Voice Control Hd Led Tv Official Samsung Warryntee,https://www.daraz.com.bd/products/samsung-32-ua32t4700ar-wifi-hd-led-samsung-i256662232-s1205502711.html?search=1,"৳ 33,999","৳ 18,900"
Myone-24 inches best riyan led tv - Must Have - Easy to Use - Advanced Make - Effortless Usage,https://www.daraz.com.bd/products/myone-24-inches-best-riyan-led-tv-must-have-easy-to-use-advanced-make-effortless-usage-i284249591-s1278786880.html?search=1,"৳ 10,791","৳ 19,500"
Minister M-24 GLORIOUS SMART ANDROID LED TV (MI24M7CG),https://www.daraz.com.bd/products/m-24-led-mi24m7cg-i316030308-s1429185184.html?search=1,"৳ 15,098","৳ 13,900"
Walton / Marcel 32 inch led tv W32L30 / M32L30 (813mm),https://www.daraz.com.bd/products/m32l30-813mm-i286630967-s1437821415.html?search=1,"৳ 14,500","৳ 40,900"
China 32 INCH ANDROID TV,https://www.daraz.com.bd/products/32-i255514580-s1203137655.html?search=1,"৳ 15,500",৳ 584
Hip HD LED TV - 24 - Black smile,https://www.daraz.com.bd/products/hd-led-24-i169936390-s1104734557.html?search=1,"৳ 8,450","৳ 15,990"
Rowa 43 Inch FHD Smart LED TV 43S52,https://www.daraz.com.bd/products/rowa-43-inch-fhd-smart-led-tv-43s52-i286984298-s1285859584.html?search=1,"৳ 27,990","৳ 28,800"
For Sony Xperia L4 Heavy Duty Armor Tough Hybrid Shockproof Dual Layer Kickstand Protective Case Cover,https://www.daraz.com.bd/products/sony-xperia-l4-i186862148-s1133417707.html?search=1,৳ 564,"৳ 28,900"
Sony Plus tv 32 Inch HD Led Tv 4k Supported Basic TV,https://www.daraz.com.bd/products/sony-plus-tv-32-inch-hd-led-tv-4k-supported-basic-tv-i325602211-s1564403395.html?search=1,"৳ 11,490","৳ 14,500"
"VISION 32"" GOOGLE ANDROID VOICE CONTROL LED TV-HS1- INFINITY",https://www.daraz.com.bd/products/32-google-led-tv-hs1-i314202129-s1410646447.html?search=1,"৳ 22,220","৳ 40,900"
MyOne Riyan LED Television - 32 Inch - Black and Golden,https://www.daraz.com.bd/products/myone-led-32-i248085334-s1550244580.html?search=1,"৳ 14,899","৳ 49,900"
Nova 24 Inch HD LED TV NV-2413,https://www.daraz.com.bd/products/nova-24-hd-led-nv-2413-i290159885-s1293413199.html?search=1,"৳ 10,999","৳ 24,990"
Samsung 32 Inch UA32T4700AR Smart Wifi Tv Voice Control Hd Led Tv Official Samsung Warryntee,https://www.daraz.com.bd/products/samsung-32-ua32t4700ar-wifi-hd-led-samsung-i198255718-s1145080925.html?search=1,"৳ 36,900","৳ 20,500"
"Vision 43 ""4k led tv official android g3s galaxy official warranty",https://www.daraz.com.bd/products/43-4k-led-g3s-i231666707-s1174808055.html?search=1,"৳ 39,900","৳ 38,900"
SINGER ANDROID TV E32 SRTV-SLE32D6100GOTV - Smart TV,https://www.daraz.com.bd/products/singer-android-tv-e32-srtv-sle32d6100gotv-smart-tv-i280520984-s1266979371.html?search=1,"৳ 23,990","৳ 14,400"
SONY PLUS 32 INCH HD LED BASIC NON SMART TV,https://www.daraz.com.bd/products/sony-plus-32-hd-led-i112972167-s1030028996.html?search=1,"৳ 12,201","৳ 12,300"
MyOne UNIQUE Smart Android LED Television - 32 Inch - SILVER & BALCK,https://www.daraz.com.bd/products/myone-led-32-i248076907-s1194213024.html?search=1,"৳ 25,499","৳ 12,900"
VISION 24″ LED TV S1 Pro Official warranty 2 Years,https://www.daraz.com.bd/products/24-led-s1-pro-2-i252446164-s1197854451.html?search=1,"৳ 11,990",৳ 759
"LED TV 32"" Inches Smart TV (4k Supported) HD Display Double - 2 GB RAM - 16 GB ROM টিভি ৩২"" ইঞ্চি (4k সাপোর্টেড) ডাবল গ্লাস (ভয়েস কন্ট্রোল) hd ডিসপ্লে স্মার্ট টিভি ২ জিবি রেম - ৮ জ",https://www.daraz.com.bd/products/led-32-4k-hd-2-gb-ram-16-gb-rom-322-4k-hd-i272570186-s1483440369.html?search=1,"৳ 12,000","৳ 17,900"
Sony Plus 24 Inch HD Led Tv 4k Video Supported Basic TV,https://www.daraz.com.bd/products/sony-plus-24-hd-led-4k-i325591969-s1564381833.html?search=1,"৳ 9,990","৳ 62,000"
For Sony Xperia L3 Leather Flip Cover Wallet Phone Case,https://www.daraz.com.bd/products/sony-xperia-l3-i188037460-s1135201591.html?search=1,৳ 749,"৳ 43,900"
MINISTER-32 DELUXE LED TV (MI32DX13B),https://www.daraz.com.bd/products/minister-32-deluxe-led-tv-mi32dx13b-i278854219-s1262365986.html?search=1,"৳ 13,997","৳ 805,900"
Xiaomi Mi 4S 55 Inches ELA4374GL 4K UHD Smart Television,https://www.daraz.com.bd/products/xiaomi-mi-4s-55-inches-ela4374gl-4k-uhd-smart-television-i320014539-s1476612739.html?search=1,"৳ 60,400","৳ 27,500"
NAPCO 43 INCH SMART ANDROID WIFI HD LED TV RAM 2 GB-ROM 16 GB 4K SUPPORTED,https://www.daraz.com.bd/products/43-wifi-hd-led-ram-2-gb-rom-16-gb-4k-i101122991-s1015126072.html?search=1,"৳ 20,900","৳ 14,500"
SONY KD-85X80L 85-inch Ultra HD (4K) LED Smart Google TV,https://www.daraz.com.bd/products/sony-kd-85x80l-85-hd-4k-led-google-i325749936-s1564960113.html?search=1,"৳ 587,902", 
Lucas 40 Inche Hd Led Tv 4k Supported Basic TV,https://www.daraz.com.bd/products/lucas-40-inche-hd-led-4k-i100182253-s1014051334.html?search=1,"৳ 16,850", 
"32 Inch Smart Android Full HD 4K Supported LED Television 2GB RAM 16GB ROM Cum Monitor - Black 32 Inch Smart Android LED Telivisions With VGA, HDMI Port & In Build Speaker Also Have Ethernet Port Support Wi-Fi",https://www.daraz.com.bd/products/32-hd-4k-led-2gb-ram-16gb-rom-32-led-vga-hdmi-wi-fi-i302810497-s1355162933.html?search=1,"৳ 11,990", 
"Haier 43"" HQLED 4K UHD Google TV (H43P7UX) ( RAM: 2 GB ROM: 32 GB ) Official 4 Years Brand Warranty",https://www.daraz.com.bd/products/haier-43-hqled-4k-uhd-google-h43p7aux-ram-2-gb-rom-32-gb-4-i328329982-s1602309959.html?search=1,"৳ 39,499","৳ 52,900"
LED TV 32'' Smart Double Glass (Warranty 02 Year Service Warranty 05 Years),https://www.daraz.com.bd/products/led-tv-i206162927-s1155051524.html?search=1,"৳ 14,500","৳ 1,400"
5sets=10pc Front LCD Display Screen + Back Cover Waterproof Adhesive Tape Sticker For SONY Xperia M5 M5Dual E5603 E5606 E5653,https://www.daraz.com.bd/products/5-10-lcd-sony-xperia-m5-m5dual-e5603-e5606-e5653-i188963008-s1136732202.html?search=1,"৳ 1,050","৳ 400,000"
LG C2 65-inch evo OLED 4K UHD Smart Television With Alexa,https://www.daraz.com.bd/products/lg-c2-65-evo-oled-4k-uhd-i285036143-s1280882048.html?search=1,"৳ 265,000","৳ 14,400"
Vikan 24 Inc Led Tv 4K Video Supported Basic Tv,https://www.daraz.com.bd/products/vikan-24-inc-led-4k-i290708456-s1294524297.html?search=1,"৳ 8,768","৳ 15,990"
THL 32 Inch HD Led 4k Supported Basic TV,https://www.daraz.com.bd/products/thl-32-inch-hd-led-4k-supported-basic-tv-i325685478-s1570509456.html?search=1,"৳ 11,490","৳ 21,000"
SONY PLUS 32 Inch HD LED TV,https://www.daraz.com.bd/products/sony-32-hd-led-i112972217-s1030048202.html?search=1,"৳ 12,201","৳ 36,000"
MAXFONY 43'' 4K SMART LED TV VOICE CONTROL DOUBLE GLASS-ROM 16 GB-RAM 2 GB,https://www.daraz.com.bd/products/maxfony-43-4k-led-glass-rom-16-gb-ram-2-gb-i273767334-s1297305654.html?search=1,"৳ 30,060","৳ 14,400"
Inova 24 Inch Double Glass Eye Protector Hd Led Tv 4k Supported Basic Tv,https://www.daraz.com.bd/products/inova-24-hd-led-4k-i275815307-s1254060056.html?search=1,"৳ 8,990","৳ 1,400"
5sets=10pc For SONY Xperia Z3 D6603 D6653 D6633 Front Lcd Sticker Back Cover Adhesive Full Set Waterproof Tape Glue,https://www.daraz.com.bd/products/5-10pc-sony-xperia-z3-d6603-d6653-d6633-lcd-i188961187-s1136722817.html?search=1,"৳ 1,050","৳ 1,400"
For Sony Xperia X Compact F5321 Front Housing Frame Adhesive Sticker Glue,https://www.daraz.com.bd/products/sony-xperia-x-f5321-i188929637-s1136676880.html?search=1,"৳ 1,050","৳ 17,500"
24 Inch Smart Hd LED Television - Black 24 Inch,https://www.daraz.com.bd/products/24-hd-led-24-i296551999-s1312328873.html?search=1,"৳ 11,990","৳ 14,400"
VISION 24″ LED TV S1 Pro/G02,https://www.daraz.com.bd/products/24-led-s1-prog02-i252449565-s1197858356.html?search=1,"৳ 11,900","৳ 29,990"
OnePlus TV Y1G 32 Inch Android 11 (Official Warranty from Oneplus Bangladesh),https://www.daraz.com.bd/products/oneplus-y1g-32-11-oneplus-bangladesh-i281272598-s1268965569.html?search=1,"৳ 19,490","৳ 1,400"
Anti Radiation Protector Shield EMF Protection Cell Phone Sticker EMR Blocker Brain Radiation Reduction By 96.43 Percent,https://www.daraz.com.bd/products/emf-emr-9643-i188854384-s1136523560.html?search=1,"৳ 1,050","৳ 1,400"
Housing Cover Middle Frame Adhesive Sticker for Sony Xperia Z1 / L39h,https://www.daraz.com.bd/products/sony-xperia-z1l39h-i188934304-s1136688107.html?search=1,"৳ 1,050","৳ 14,500"
"SonyPlus 32"" Smart Frameless TV",https://www.daraz.com.bd/products/sonyplus-32-i281207152-s1268842349.html?search=1,"৳ 12,799","৳ 25,500"
40 Inche Elite Hd Led Tv 4k Supported Basic TV,https://www.daraz.com.bd/products/40-hd-led-4k-i197972630-s1144750704.html?search=1,"৳ 16,890","৳ 35,000"
43 inch LED Smart tv 4k supported HD 2GB RAM Android 12,https://www.daraz.com.bd/products/43-led-4k-hd-2gb-ram-12-i101700820-s1015728325.html?search=1,"৳ 21,620","৳ 19,000"
Panasonic 32`` LED TV (TH-32E400s),https://www.daraz.com.bd/products/panasonic-32-led-th-32e400s-i216698067-s1164892859.html?search=1,"৳ 29,500","৳ 19,900"
Politron Android /Smart HD LED TV - 32 - Black,https://www.daraz.com.bd/products/politron-hd-led-32-i129338680-s1049130478.html?search=1,"৳ 11,774","৳ 1,400"
MAXFONY 43'' SMART VOICE CONTROL LED TV DOUBLE GLASS-ROM 16 GB-RAM 2 GB,https://www.daraz.com.bd/products/maxfony-43-led-glass-rom-16-gb-ram-2-gb-i273783936-s1248699043.html?search=1,"৳ 34,000","৳ 29,900"
"32"" Android Smart tv HD Wifi, Lan, Dish ,HDMI ,USB,CCTV camera all port available",https://www.daraz.com.bd/products/32-hd-wifi-lan-dish-hdmi-usbcctv-camera-all-port-available-i309541132-s1385755854.html?search=1,"৳ 12,200","৳ 31,600"
iPartsBuy Front Housing Adhesive for Sony Xperia Z5 Premium / Plus,https://www.daraz.com.bd/products/sony-xperia-z5-plus-ipars-i188929665-s1136691016.html?search=1,"৳ 1,050","৳ 23,500"
WALTON 32 '' SMART ANDROID GOOGLE LED TV -WDEF32G / W32D120G (BRAND WARRYNTE),https://www.daraz.com.bd/products/walton-32-google-led-wdef32gw32d120g-i256335984-s1204640320.html?search=1,"৳ 24,999","৳ 14,500"
NOBIN 44 INCH ANDROID TV MU10,https://www.daraz.com.bd/products/nobin-44-mu10-i324017841-s1549981845.html?search=1,"৳ 20,999","৳ 25,000"
"Exceptional Quality - Walton elegant design 32 ""inch 5-year panel guarantee basic TV WD1-EF32-SV110 (813mm)",https://www.daraz.com.bd/products/exceptional-quality-walton-elegant-design-32-inch-5-year-panel-guarantee-basic-tv-wd1-ef32-sv110-813mm-i323287269-s1546082161.html?search=1,"৳ 16,990","৳ 52,900"
SMART 24 inch Ultraprotective LED TV,https://www.daraz.com.bd/products/24-led-i319939507-s1475447635.html?search=1,"৳ 10,682","৳ 27,900"
32 inchAndroid Smart tv 8GB RAM Voice Command,https://www.daraz.com.bd/products/32-8gb-ram-i325489133-s1561281789.html?search=1,"৳ 15,464","৳ 27,500"
"Haier 43"" HQLED 4K UHD Google TV (H43P7UX) ( RAM: 2 GB ROM: 32 GB ) Official 4 Years Brand Warranty",https://www.daraz.com.bd/products/haier-43-hqled-4k-uhd-google-h43p7aux-ram-2-gb-rom-32-gb-4-i325924912-s1565987901.html?search=1,"৳ 39,900","৳ 2,115"
Samsung UA32N4010AR LED HD TV 32 Inch Series 4 - Black (official samsung electronics Warranty ),https://www.daraz.com.bd/products/samsung-ua32n4010ar-led-hd-32-4-samsung-i290580184-s1293979327.html?search=1,"৳ 17,452","৳ 22,500"
NAPCO 40'' 4k Video Supported Led Television Slim Body Hd Led Tv Black,https://www.daraz.com.bd/products/40-4k-led-hd-led-i100863133-s1014852364.html?search=1,"৳ 16,850","৳ 1,400"
240x320 SPI Touch Screen SPI Serial Port 51 Drive ILI9341V LCD Serial Port STM32 Drive Display,https://www.daraz.com.bd/products/240x320-spi-touch-screen-spi-serial-port-51-drive-ili9341v-lcd-serial-port-stm32-drive-display-i296353440-s1311677912.html?search=1,"৳ 1,274","৳ 21,900"
"Walton Elegant Design Stylish Narrow Bezel 32"" Inches Basic LED TV W32D120 (813mm)",https://www.daraz.com.bd/products/32-led-w32d120-813mm-i323990809-s1552491916.html?search=1,"৳ 16,990","৳ 40,900"
Front Housing LCD Frame Adhesive Sticker for Sony Xperia Z1 / L39h,https://www.daraz.com.bd/products/sony-xperia-z1l39h-lcd-i188936281-s1136680809.html?search=1,"৳ 1,050","৳ 1,400"
"TRITON 43"" Frameless Smart Android TV with Voice Control, WiFi & YouTube 4K Support (Model: 43F8VS)",https://www.daraz.com.bd/products/4k-43f8vs-i318800720-s1501144948.html?search=1,"৳ 26,500","৳ 31,075"
"Samsung 32"" N4010 Basic LED tv",https://www.daraz.com.bd/products/samsung-32-n4010-basic-led-tv-i307222616-s1376728810.html?search=1,"৳ 17,500", 
"ROWA 43"" Android -11 Voice Control LED TV | 43S52",https://www.daraz.com.bd/products/rowa-43-android-11-voice-control-led-tv-43s52-i324798475-s1555431171.html?search=1,"৳ 28,461", 
3pcs/lot OEM Z3 Mini Front Housing Frame Adhesive Sticker for Sony Xperia Z3 Compact D5803 D5833 M55w,https://www.daraz.com.bd/products/3-oem-z3-sony-xperia-z3-d5803-d5833-m55w-i188934239-s1136672936.html?search=1,"৳ 1,050", 
MINISTER M-32 Glorious Slim Metal Voice Control LED (MI32M10PGV),https://www.daraz.com.bd/products/minister-m-32-glorious-slim-metal-voice-control-led-mi32m10pgv-i299652111-s1331296132.html?search=1,"৳ 26,398", 
"High-Performance - Vision 43"" LED TV Google Android 4K RN1 Galaxy Pro Ram 2GB+Rom 32 GB Panel 4 Years",https://www.daraz.com.bd/products/high-performance-vision-43-led-tv-google-android-4k-rn1-galaxy-pro-ram-2gbrom-32-gb-panel-4-years-i322209942-s1505437853.html?search=1,"৳ 38,990","৳ 48,900"
Samsung 32 Inch LED HD Ready TV 32N4010,https://www.daraz.com.bd/products/samsung-32-inch-led-hd-ready-tv-32n4010-i129884089-s1049662689.html?search=1,"৳ 20,805","৳ 21,900"
"View One Full HD 40"" Slim LED Smart Internet Television",https://www.daraz.com.bd/products/view-one-full-hd-40-slim-led-smart-internet-television-i289658900-s1292231113.html?search=1,"৳ 22,990","৳ 28,500"
NOBIN 40 INCH ANDROID TV,https://www.daraz.com.bd/products/nobin-40-i257619363-s1208333412.html?search=1,"৳ 23,999","৳ 26,600"
2Pcs/Lot For SONY Xperia X Compact XC Mini F5321 Top Microphone Mesh Grid Bottom Mic Waterproof Adhesive Membrane,https://www.daraz.com.bd/products/sony-xperia-x-xc-mini-f5321-2-i188933334-s1136674709.html?search=1,"৳ 1,050","৳ 1,400"
2pcs/lot for Sony Xperia XZ Front LCD Supporting Frame Housing Cover Adhesive Sticker; Touch LCD Screen Glue,https://www.daraz.com.bd/products/sony-xperia-xz-lcd-2-lcd-i188922916-s1136686086.html?search=1,"৳ 1,050","৳ 1,400"
MME TV 43 Voice Control Smart TV 2GB Ram 1080p Full HD Smart TV Android 11.0,https://www.daraz.com.bd/products/mme-tv-43-voice-control-smart-tv-2gb-ram-1080p-full-hd-smart-tv-android-110-i277623321-s1258110470.html?search=1,"৳ 23,570","৳ 54,990"
Aocarmo 5Pcs/Lot For SONY Xperia X Compact XC Mini F5321 Top Microphone Mesh Grid Bottom Mic Waterproof Adhesive Membrane,https://www.daraz.com.bd/products/sony-xperia-x-xc-mini-f5321-aocarmo-5-i188932411-s1136681374.html?search=1,"৳ 1,050","৳ 1,400"
Vikan 43'' 4K TV UHD Voice Control Ram 2 gb Rom 16 gb Tv Android Smart Television Wi-Fi 4K Led Tv Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/vikan-43-4k-uhd-ram-2-gb-rom-16-gb-wi-fi-4k-led-ram-2-gb-rom-16-gb-i322650411-s1519657230.html?search=1,"৳ 23,900","৳ 42,900"
MINISTER M-32 EXCLUSIVE LED TV (MI32D1550Y),https://www.daraz.com.bd/products/minister-m-32-exclusive-led-tv-mi32d1550y-i299651816-s1336757272.html?search=1,"৳ 22,498","৳ 27,500"
WALTON 24'' LED TV WD24R21/W24D29 ( BRAND WARRYNTEE ),https://www.daraz.com.bd/products/walton-24-led-wd24r21w24d29-i256297490-s1204583409.html?search=1,"৳ 16,500","৳ 16,900"
10pcs/lot LCD display panel Front Frame Housing Adhesive Sticker Glue For Sony Xperia X Performance XP F8132,https://www.daraz.com.bd/products/sony-xperia-x-xp-f8132-10-lcd-i188928768-s1136683595.html?search=1,"৳ 1,221","৳ 1,628"
Marcel 43″ LED TV MD437TS25-1.09M(43''),https://www.daraz.com.bd/products/43-led-md437ts25-109m43-i186094862-s1132305175.html?search=1,"৳ 30,990","৳ 1,413"
Gold Star 43 inch Double Glass Smart Android 4K Supported LED TV,https://www.daraz.com.bd/products/gold-star-43-inch-double-glass-smart-android-4k-supported-led-tv-i232339746-s1175231341.html?search=1,"৳ 28,500","৳ 24,975"
WALTON W43D210 43 INCH LED BASIC FHD TV,https://www.daraz.com.bd/products/walton-w43d210-43-inch-led-basic-fhd-tv-i286660762-s1284937147.html?search=1,"৳ 36,645","৳ 21,900"
iPartsBuy Premium NFC Sticker for Sony Xperia XZ,https://www.daraz.com.bd/products/sony-xperia-xz-ipars-nfc-i188930561-s1136685431.html?search=1,"৳ 1,060","৳ 27,900"
Samsung N4010 32 Inch HD LED TV,https://www.daraz.com.bd/products/samsung-n4010-32-hd-led-i278370051-s1260474968.html?search=1,"৳ 21,900","৳ 20,900"
"Samsung 32N4010 32"" Basic HD LED Television",https://www.daraz.com.bd/products/samsung-32n4010-32-basic-hd-led-television-i314654043-s1415834213.html?search=1,"৳ 21,995","৳ 1,563"
"Samsung 32"" UA32N4010 HD LED TV - Black",https://www.daraz.com.bd/products/samsung-32-ua32n4010-hd-led-tv-black-i293129145-s1303897638.html?search=1,"৳ 18,000","৳ 31,500"
